iter	RMSE
3223	18375.35805
3224	18374.32274
3225	18373.32523
3226	18372.06955
3227	18370.16027
3228	18368.90794
3229	18367.41201
3230	18365.59053
3231	18364.08384
3232	18362.23727
3233	18360.09897
3234	18358.90902
3235	18357.56174
3236	18356.47884
3237	18355.70372
3238	18353.75998
3239	18352.77673
3240	18350.07608
3241	18349.29033
3242	18347.614
3243	18346.51291
3244	18345.29148
3245	18343.97178
3246	18341.74123
3247	18340.87953
3248	18338.70449
3249	18337.84303
3250	18337.06245
3251	18335.0216
3252	18333.77903
3253	18332.76558
3254	18331.22206
3255	18329.95517
3256	18328.32803
3257	18326.66346
3258	18325.28893
3259	18323.4655
3260	18322.61914
3261	18321.23243
3262	18319.21781
3263	18317.48107
3264	18316.14649
3265	18314.95928
3266	18313.23276
3267	18311.25478
3268	18310.25976
3269	18309.39252
3270	18308.10261
3271	18306.59014
3272	18304.88805
3273	18303.37845
3274	18302.21807
3275	18300.54106
3276	18299.22236
3277	18298.10754
3278	18296.29781
3279	18295.26633
3280	18293.93456
3281	18292.65584
3282	18290.8714
3283	18289.15386
3284	18287.50509
3285	18285.64647
3286	18283.96998
3287	18282.01431
3288	18280.80158
3289	18279.48936
3290	18278.53981
3291	18277.70164
3292	18276.35307
3293	18273.91662
3294	18271.97796
3295	18271.01653
3296	18268.86935
3297	18267.71872
3298	18265.59211
3299	18263.6014
3300	18261.03921
3301	18259.07893
3302	18257.46079
3303	18255.25958
3304	18253.52038
3305	18252.09774
3306	18250.08504
3307	18249.21774
3308	18246.85217
3309	18245.7437
3310	18244.20296
3311	18242.79228
3312	18240.86238
3313	18238.51193
3314	18237.43601
3315	18236.39298
3316	18233.88261
3317	18232.62063
3318	18231.45804
3319	18229.73457
3320	18228.74243
3321	18228.32013
3322	18226.96475
3323	18226.16618
3324	18225.08239
3325	18223.63676
3326	18222.239
3327	18220.8317
3328	18219.43877
3329	18217.06504
3330	18216.11687
3331	18214.24046
3332	18212.98325
3333	18211.43001
3334	18209.5871
3335	18208.04228
3336	18207.12798
3337	18205.51716
3338	18204.37072
3339	18202.64553
3340	18201.50832
3341	18200.0992
3342	18198.69151
3343	18197.69471
3344	18196.02342
3345	18193.59202
3346	18191.68019
3347	18190.63344
3348	18189.03234
3349	18187.4952
3350	18186.64962
3351	18185.17426
3352	18182.99275
3353	18181.37894
3354	18180.09477
3355	18178.80376
3356	18177.90866
3357	18176.03954
3358	18174.27359
3359	18172.01293
3360	18170.2849
3361	18169.54724
3362	18167.8619
3363	18167.00909
3364	18165.02377
3365	18162.88544
3366	18160.70518
3367	18159.64368
3368	18157.44623
3369	18155.55714
3370	18154.03566
3371	18151.90794
3372	18150.33355
3373	18148.0378
3374	18145.94216
3375	18144.5537
3376	18143.2898
3377	18142.45227
3378	18140.90948
3379	18139.63907
3380	18137.7046
3381	18135.92792
3382	18134.56269
3383	18133.27302
3384	18131.74907
3385	18130.62096
3386	18129.78713
3387	18128.81895
3388	18127.34265
3389	18125.4684
3390	18123.60917
3391	18121.63887
3392	18119.46603
3393	18117.67357
3394	18115.23455
3395	18114.34303
3396	18112.58388
3397	18111.33627
3398	18109.55264
3399	18108.36553
3400	18106.92275
3401	18106.03708
3402	18105.18737
3403	18103.06271
3404	18102.59644
3405	18101.86094
3406	18100.14616
3407	18099.18751
3408	18096.82632
3409	18095.98939
3410	18094.82047
3411	18092.36656
3412	18091.8551
3413	18090.01729
3414	18088.30529
3415	18086.76283
3416	18085.49485
3417	18084.35397
3418	18083.4172
3419	18082.39892
3420	18080.51775
3421	18078.91914
3422	18077.49038
3423	18075.63687
3424	18074.74448
3425	18073.12374
3426	18071.47669
3427	18070.89037
3428	18069.36015
3429	18067.08287
3430	18065.57766
3431	18063.74135
3432	18061.54474
3433	18059.69877
3434	18057.56595
3435	18055.50035
3436	18054.41476
3437	18053.74192
3438	18052.2495
3439	18050.08797
3440	18048.73228
3441	18047.55819
3442	18045.37012
3443	18043.99682
3444	18042.70248
3445	18041.67256
3446	18039.87328
3447	18037.50215
3448	18036.15706
3449	18034.9986
3450	18033.51863
3451	18031.46378
3452	18029.9354
3453	18027.93539
3454	18026.61975
3455	18024.67764
3456	18023.74002
3457	18022.33769
3458	18021.06527
3459	18020.2342
3460	18019.20183
3461	18018.53957
3462	18016.52723
3463	18015.38873
3464	18013.01989
3465	18011.15394
3466	18009.14944
3467	18007.72121
3468	18006.60111
3469	18004.7819
3470	18003.00456
3471	18001.69017
3472	18000.07867
3473	17998.74109
3474	17997.00951
3475	17995.14525
3476	17993.42615
3477	17991.32002
3478	17989.77986
3479	17988.76622
3480	17986.85378
3481	17984.94514
3482	17983.50108
3483	17982.2906
3484	17981.03353
3485	17980.02739
3486	17978.65771
3487	17976.98261
3488	17975.77502
3489	17974.59662
3490	17973.37628
3491	17972.30383
3492	17971.57579
3493	17970.02173
3494	17968.6001
3495	17967.62748
3496	17965.75076
3497	17964.44195
3498	17962.4693
3499	17960.71897
3500	17958.98564
3501	17957.75729
3502	17956.33765
3503	17954.97691
3504	17952.6864
3505	17950.4517
3506	17948.9089
3507	17946.86921
3508	17945.97696
3509	17944.50189
3510	17943.2684
3511	17941.4012
3512	17940.00381
3513	17938.10966
3514	17936.46003
3515	17934.74059
3516	17933.57555
3517	17932.46163
3518	17931.04509
3519	17929.70585
3520	17928.59816
3521	17926.66012
3522	17924.76104
3523	17922.72771
3524	17920.95113
3525	17918.94351
3526	17917.20564
3527	17915.4106
3528	17914.17808
3529	17912.70869
3530	17910.76047
3531	17909.34257
3532	17908.45341
3533	17906.35918
3534	17904.76463
3535	17903.73556
3536	17902.38577
3537	17900.43793
3538	17898.89712
3539	17897.4151
3540	17896.64904
3541	17894.98808
3542	17893.03771
3543	17890.94354
3544	17890.1257
3545	17889.15256
3546	17887.73486
3547	17886.10529
3548	17884.08637
3549	17883.09654
3550	17882.556
3551	17881.30791
3552	17879.54285
3553	17878.93883
3554	17877.8645
3555	17876.01795
3556	17873.9853
3557	17872.63469
3558	17871.11721
3559	17869.56566
3560	17868.10068
3561	17866.20038
3562	17864.84806
3563	17863.60799
3564	17862.23724
3565	17860.26559
3566	17858.14728
3567	17856.17642
3568	17855.35889
3569	17854.28075
3570	17851.55985
3571	17850.16409
3572	17848.22019
3573	17846.42273
3574	17844.24867
3575	17842.93122
3576	17841.65245
3577	17839.47449
3578	17837.5663
3579	17835.97988
3580	17834.77615
3581	17832.37314
3582	17830.82392
3583	17829.90662
3584	17829.29518
3585	17826.99792
3586	17824.68045
3587	17822.69162
3588	17821.09104
3589	17819.17678
3590	17817.24799
3591	17816.39099
3592	17814.93619
3593	17813.91313
3594	17812.2598
3595	17810.51967
3596	17808.96987
3597	17807.23229
3598	17805.22844
3599	17803.73046
3600	17802.25252
3601	17801.40673
3602	17800.71875
3603	17799.14421
3604	17798.19522
3605	17796.79876
3606	17795.48399
3607	17793.95779
3608	17792.7378
3609	17790.85716
3610	17789.62182
3611	17787.44452
3612	17786.491
3613	17785.08915
3614	17784.05485
3615	17782.68614
3616	17781.45579
3617	17779.28717
3618	17778.70161
3619	17777.8253
3620	17776.15333
3621	17774.51274
3622	17773.77645
3623	17771.62571
3624	17770.46565
3625	17769.3039
3626	17767.79058
3627	17766.6053
3628	17764.90232
3629	17764.22392
3630	17762.59876
3631	17761.08978
3632	17759.86435
3633	17758.95768
3634	17757.96503
3635	17756.79951
3636	17755.39128
3637	17753.88218
3638	17753.22848
3639	17750.85817
3640	17749.26678
3641	17747.76068
3642	17745.34146
3643	17744.65769
3644	17743.09826
3645	17740.82398
3646	17738.89531
3647	17737.70471
3648	17736.76022
3649	17735.28097
3650	17734.56317
3651	17733.01243
3652	17731.59154
3653	17729.74948
3654	17728.63957
3655	17726.43415
3656	17724.21819
3657	17722.90565
3658	17722.41648
3659	17720.79795
3660	17719.133
3661	17718.07302
3662	17717.122
3663	17715.861
3664	17715.03324
3665	17713.69428
3666	17712.31212
3667	17711.62865
3668	17710.59265
3669	17709.88704
3670	17709.30861
3671	17707.29737
3672	17706.41383
3673	17705.70804
3674	17704.62099
3675	17702.87049
3676	17701.48013
3677	17700.05506
3678	17697.81462
3679	17695.96341
3680	17694.6443
3681	17692.51518
3682	17691.26158
3683	17689.35764
3684	17687.70676
3685	17687.06092
3686	17685.19034
3687	17683.34261
3688	17682.45847
3689	17680.9887
3690	17679.14877
3691	17677.15842
3692	17676.15305
3693	17675.56264
3694	17673.74186
3695	17671.86735
3696	17669.98798
3697	17668.59961
3698	17666.9031
3699	17665.59042
3700	17664.05611
3701	17662.43419
3702	17661.08621
3703	17660.34584
3704	17659.09135
3705	17657.843
3706	17656.5569
3707	17654.40359
3708	17652.98568
3709	17651.41851
3710	17649.75188
3711	17647.52716
3712	17646.34571
3713	17644.65194
3714	17643.28412
3715	17641.41816
3716	17639.79327
3717	17638.75147
3718	17636.87783
3719	17635.50207
3720	17633.22229
3721	17631.37519
3722	17630.13638
3723	17628.25715
3724	17626.46002
3725	17624.48041
3726	17623.55876
3727	17622.22661
3728	17621.21659
3729	17619.34767
3730	17617.23267
3731	17615.24515
3732	17613.4243
3733	17611.64402
3734	17610.82749
3735	17610.35957
3736	17608.89707
3737	17607.4396
3738	17605.62431
3739	17604.63082
3740	17602.9898
3741	17601.29329
3742	17598.99347
3743	17597.08798
3744	17595.60692
3745	17594.34852
3746	17593.00843
3747	17590.84487
3748	17589.72665
3749	17588.39623
3750	17586.53269
3751	17584.7802
3752	17582.99335
3753	17581.51618
3754	17580.12825
3755	17578.21987
3756	17576.19186
3757	17574.97729
3758	17573.46897
3759	17571.30151
3760	17569.12868
3761	17567.8046
3762	17566.35937
3763	17565.26335
3764	17563.41176
3765	17562.00635
3766	17560.32303
3767	17558.19125
3768	17556.85151
3769	17554.802
3770	17553.66475
3771	17552.53897
3772	17550.64893
3773	17549.80179
3774	17547.78647
3775	17546.41631
3776	17544.85928
3777	17542.73962
3778	17540.95023
3779	17540.00052
3780	17537.41691
3781	17536.48843
3782	17534.62447
3783	17533.19329
3784	17532.43605
3785	17531.11384
3786	17530.17323
3787	17528.45309
3788	17526.71139
3789	17525.41008
3790	17523.20638
3791	17521.34256
3792	17519.60171
3793	17518.66119
3794	17517.5808
3795	17516.27882
3796	17514.96729
3797	17513.8329
3798	17511.97061
3799	17511.12701
3800	17509.3883
3801	17507.5469
3802	17505.5233
3803	17504.27054
3804	17503.08872
3805	17501.07295
3806	17499.04793
3807	17497.76269
3808	17496.26611
3809	17495.00454
3810	17492.72054
3811	17491.02166
3812	17488.94256
3813	17486.78878
3814	17485.57304
3815	17483.94751
3816	17482.81209
3817	17481.59323
3818	17480.11293
3819	17478.40141
3820	17476.79551
3821	17475.80324
3822	17474.60352
3823	17473.45278
3824	17472.04812
3825	17470.17889
3826	17468.63408
3827	17467.47983
3828	17466.83946
3829	17465.79703
3830	17464.41712
3831	17462.98599
3832	17460.97518
3833	17460.25854
3834	17459.59158
3835	17458.10425
3836	17455.93093
3837	17453.59729
3838	17452.07575
3839	17450.19527
3840	17448.92263
3841	17447.52334
3842	17445.81575
3843	17444.45947
3844	17442.82505
3845	17441.13406
3846	17439.81108
3847	17438.99836
3848	17438.11182
3849	17436.95768
3850	17435.34567
3851	17434.44481
3852	17433.54709
3853	17431.83082
3854	17430.29581
3855	17429.41667
3856	17428.31681
3857	17426.9098
3858	17426.06178
3859	17425.19901
3860	17423.85454
3861	17422.61017
3862	17421.05096
3863	17419.6942
3864	17418.47263
3865	17416.90089
3866	17415.92227
3867	17414.36716
3868	17413.02028
3869	17411.02885
3870	17409.69171
3871	17408.02918
3872	17406.53858
3873	17405.44121
3874	17403.77128
3875	17402.31906
3876	17401.70117
3877	17399.93485
3878	17398.67761
3879	17397.79711
3880	17396.29226
3881	17394.68639
3882	17393.60171
3883	17392.3874
3884	17391.0039
3885	17389.17064
3886	17388.06636
3887	17387.06654
3888	17385.37193
3889	17384.65403
3890	17383.20216
3891	17382.1439
3892	17380.72565
3893	17379.70698
3894	17378.3368
3895	17376.70817
3896	17374.56375
3897	17373.38271
3898	17372.32838
3899	17370.96372
3900	17369.8358
3901	17367.79007
3902	17366.95062
3903	17364.98283
3904	17363.08393
3905	17362.30824
3906	17360.50848
3907	17358.72304
3908	17356.56118
3909	17355.27833
3910	17353.97029
3911	17353.32701
3912	17351.96941
3913	17350.94373
3914	17349.45235
3915	17348.24893
3916	17346.33235
3917	17345.22096
3918	17344.01195
3919	17342.88821
3920	17341.36289
3921	17339.64323
3922	17338.79761
3923	17337.89632
3924	17335.73969
3925	17334.70532
3926	17333.13331
3927	17331.47537
3928	17329.72674
3929	17328.20308
3930	17326.75017
3931	17324.62586
3932	17323.18857
3933	17321.86127
3934	17319.74205
3935	17319.04425
3936	17318.47777
3937	17317.09596
3938	17316.12969
3939	17314.79754
3940	17312.79311
3941	17310.89804
3942	17309.44754
3943	17308.53952
3944	17306.3241
3945	17305.05228
3946	17303.58656
3947	17302.20234
3948	17300.49503
3949	17298.72528
3950	17297.07288
3951	17295.31319
3952	17293.21114
3953	17291.39598
3954	17289.77611
3955	17288.2051
3956	17286.70226
3957	17285.60016
3958	17284.84639
3959	17283.15617
3960	17282.24436
3961	17280.80135
3962	17279.06947
3963	17277.3519
3964	17276.03567
3965	17274.70411
3966	17273.03134
3967	17271.211
3968	17269.61423
3969	17268.18585
3970	17266.9989
3971	17266.32356
3972	17265.28241
3973	17263.58402
3974	17261.7328
3975	17260.51364
3976	17258.52726
3977	17257.0589
3978	17255.97793
3979	17254.81738
3980	17253.14761
3981	17251.17377
3982	17248.91043
3983	17248.13536
3984	17247.10977
3985	17245.40938
3986	17243.78975
3987	17241.68223
3988	17240.33476
3989	17239.18223
3990	17238.05967
3991	17236.94289
3992	17236.02241
3993	17234.53672
3994	17233.44661
3995	17232.77591
3996	17231.04838
3997	17229.21042
3998	17228.10015
3999	17226.95677
4000	17225.62806
4001	17224.19416
4002	17222.35796
4003	17220.77599
4004	17219.07002
4005	17218.02306
4006	17216.1345
4007	17214.71528
4008	17212.63435
4009	17211.27935
4010	17209.36493
4011	17207.42953
4012	17205.74678
4013	17203.61324
4014	17202.59377
4015	17201.47478
4016	17199.08836
4017	17198.33149
4018	17196.87889
4019	17194.94138
4020	17193.99375
4021	17192.14117
4022	17190.4579
4023	17188.98651
4024	17187.98946
4025	17187.0496
4026	17185.52599
4027	17184.02872
4028	17182.08734
4029	17180.06155
4030	17178.50009
4031	17176.74964
4032	17175.42718
4033	17174.51887
4034	17172.73365
4035	17170.90272
4036	17169.56997
4037	17167.81225
4038	17166.21943
4039	17164.19734
4040	17163.65233
4041	17162.28173
4042	17160.65881
4043	17159.75763
4044	17159.01537
4045	17157.77678
4046	17156.47684
4047	17154.88967
4048	17152.91535
4049	17151.76836
4050	17150.63297
4051	17148.72757
4052	17148.11182
4053	17147.31254
4054	17146.09499
4055	17144.39196
4056	17143.16206
4057	17141.19491
4058	17140.42963
4059	17139.16104
4060	17137.50401
4061	17136.98635
4062	17135.5794
4063	17134.3096
4064	17133.10259
4065	17131.85847
4066	17129.81842
4067	17127.95051
4068	17127.04246
4069	17125.06921
4070	17123.68639
4071	17123.05753
4072	17122.1759
4073	17120.90779
4074	17118.97211
4075	17117.7322
4076	17116.57959
4077	17115.52372
4078	17114.37512
4079	17112.34222
4080	17111.19166
4081	17109.36402
4082	17108.16835
4083	17107.13245
4084	17106.49202
4085	17105.0698
4086	17103.13475
4087	17101.83604
4088	17100.20096
4089	17098.81088
4090	17096.82638
4091	17095.60178
4092	17094.16932
4093	17093.07523
4094	17090.70563
4095	17089.95699
4096	17088.02989
4097	17085.88198
4098	17084.17998
4099	17082.84615
4100	17081.10377
4101	17079.75343
4102	17078.21026
4103	17076.29462
4104	17075.20622
4105	17073.45323
4106	17071.74734
4107	17070.12121
4108	17069.74507
4109	17068.02601
4110	17066.95307
4111	17065.64693
4112	17064.73336
4113	17063.07791
4114	17061.28917
4115	17059.44276
4116	17059.06948
4117	17057.23024
4118	17055.78309
4119	17054.54186
4120	17053.15455
4121	17052.05673
4122	17050.46257
4123	17048.80029
4124	17047.65126
4125	17045.44827
4126	17043.39996
4127	17041.68887
4128	17039.6699
4129	17037.76398
4130	17036.8359
4131	17036.18601
4132	17035.94245
4133	17035.2079
4134	17034.36675
4135	17033.5247
4136	17032.61585
4137	17030.84643
4138	17028.73323
4139	17027.32774
4140	17025.62314
4141	17023.26982
4142	17021.91118
4143	17020.73169
4144	17020.0762
4145	17018.98719
4146	17017.1135
4147	17015.63192
4148	17014.72156
4149	17012.69945
4150	17011.47453
4151	17010.54038
4152	17008.89425
4153	17007.32393
4154	17006.05094
4155	17004.65757
4156	17003.58746
4157	17002.79367
4158	17001.65034
4159	17000.21611
4160	16999.18685
4161	16998.32889
4162	16996.7398
4163	16995.65482
4164	16994.78429
4165	16992.52747
4166	16991.69206
4167	16990.27252
4168	16988.42072
4169	16986.80998
4170	16984.71388
4171	16984.2457
4172	16983.22008
4173	16981.89162
4174	16980.75237
4175	16979.67543
4176	16977.89601
4177	16976.58964
4178	16974.50203
4179	16973.1631
4180	16972.26514
4181	16970.7338
4182	16968.92937
4183	16967.27825
4184	16965.90574
4185	16964.97802
4186	16963.74969
4187	16962.59351
4188	16960.98848
4189	16959.68962
4190	16958.04747
4191	16956.87741
4192	16955.56891
4193	16954.71039
4194	16953.63598
4195	16952.65907
4196	16951.28296
4197	16949.556
4198	16948.64268
4199	16947.04433
4200	16944.93397
4201	16943.1642
4202	16942.41497
4203	16941.07875
4204	16939.44883
4205	16937.84634
4206	16936.09858
4207	16934.75567
4208	16933.32691
4209	16932.3606
4210	16930.9502
4211	16929.89386
4212	16928.52236
4213	16927.54112
4214	16926.31482
4215	16924.9359
4216	16923.1585
4217	16922.13074
4218	16921.44056
4219	16919.97682
4220	16919.18461
4221	16917.65326
4222	16916.64142
4223	16915.14251
4224	16913.38033
4225	16911.78173
4226	16910.48202
4227	16909.12183
4228	16907.26994
4229	16906.02894
4230	16904.66142
4231	16904.10113
4232	16903.04258
4233	16901.67063
4234	16900.47556
4235	16899.34761
4236	16897.70716
4237	16896.79805
4238	16895.5376
4239	16894.17816
4240	16893.35961
4241	16891.97925
4242	16891.08818
4243	16889.55781
4244	16888.23935
4245	16887.12863
4246	16885.24115
4247	16884.25227
4248	16883.14012
4249	16881.73869
4250	16880.63654
4251	16879.12181
4252	16877.84972
4253	16877.01776
4254	16875.28095
4255	16873.67726
4256	16872.21153
4257	16870.36604
4258	16868.60978
4259	16867.43188
4260	16866.06362
4261	16864.69632
4262	16863.02024
4263	16860.67883
4264	16859.64427
4265	16858.68007
4266	16857.13847
4267	16855.90604
4268	16854.51202
4269	16852.48386
4270	16851.38074
4271	16850.53459
4272	16849.04457
4273	16848.15108
4274	16847.19857
4275	16845.52847
4276	16844.01112
4277	16843.36791
4278	16842.10265
4279	16840.67935
4280	16839.65177
4281	16838.31009
4282	16836.57657
4283	16835.47397
4284	16834.34862
4285	16832.69943
4286	16831.35765
4287	16830.10677
4288	16828.00187
4289	16826.42439
4290	16824.99211
4291	16823.39409
4292	16822.46254
4293	16821.03951
4294	16819.41417
4295	16818.6487
4296	16817.43575
4297	16815.82758
4298	16813.92173
4299	16812.45424
4300	16810.91158
4301	16810.05759
4302	16808.32501
4303	16806.93534
4304	16805.13245
4305	16803.12533
4306	16801.75425
4307	16800.95545
4308	16799.07819
4309	16797.00642
4310	16795.42716
4311	16794.41189
4312	16792.33259
4313	16790.79114
4314	16789.78838
4315	16788.11149
4316	16786.96284
4317	16785.63681
4318	16784.33925
4319	16782.46435
4320	16780.81776
4321	16779.86194
4322	16778.35745
4323	16776.40091
4324	16775.07026
4325	16774.18131
4326	16773.67351
4327	16771.77527
4328	16770.28256
4329	16768.8963
4330	16767.66559
4331	16766.52128
4332	16764.5037
4333	16764.01891
4334	16762.11496
4335	16760.30876
4336	16759.05826
4337	16757.41808
4338	16756.5649
4339	16755.23612
4340	16753.94628
4341	16753.09173
4342	16751.30604
4343	16749.99112
4344	16748.24526
4345	16746.51362
4346	16745.84828
4347	16743.85594
4348	16742.32196
4349	16740.13948
4350	16739.59099
4351	16738.51747
4352	16736.43702
4353	16735.58373
4354	16734.64093
4355	16733.04287
4356	16731.35895
4357	16729.84211
4358	16728.90259
4359	16726.49305
4360	16725.55114
4361	16724.8265
4362	16723.03017
4363	16720.91293
4364	16720.0143
4365	16718.96564
4366	16718.01414
4367	16715.93339
4368	16714.55953
4369	16713.54927
4370	16712.29168
4371	16710.7154
4372	16709.02937
4373	16707.4031
4374	16706.24953
4375	16705.51843
4376	16704.35427
4377	16703.71829
4378	16702.68562
4379	16701.4211
4380	16700.12809
4381	16698.17726
4382	16696.83698
4383	16695.21744
4384	16694.18234
4385	16693.2859
4386	16692.10063
4387	16690.44611
4388	16689.27344
4389	16688.10285
4390	16686.00616
4391	16684.15491
4392	16682.51451
4393	16681.09976
4394	16679.22627
4395	16676.98392
4396	16675.40133
4397	16673.97353
4398	16672.80181
4399	16671.5198
4400	16669.80556
4401	16668.12807
4402	16666.20746
4403	16665.16809
4404	16664.19331
4405	16662.98921
4406	16661.97128
4407	16660.34382
4408	16658.73933
4409	16657.57912
4410	16656.26533
4411	16655.55017
4412	16654.01233
4413	16652.73628
4414	16651.65901
4415	16650.5816
4416	16649.49579
4417	16648.36816
4418	16646.82018
4419	16645.41198
4420	16643.90844
4421	16642.33767
4422	16641.19311
4423	16639.94957
4424	16638.23682
4425	16636.72409
4426	16635.62483
4427	16634.11967
4428	16632.54973
4429	16631.72621
4430	16630.45161
4431	16628.93343
4432	16628.08135
4433	16626.3676
4434	16625.00198
4435	16624.20166
4436	16622.56305
4437	16620.82256
4438	16619.38196
4439	16617.87767
4440	16616.7121
4441	16614.69784
4442	16613.55775
4443	16612.59139
4444	16611.56155
4445	16609.86345
4446	16608.35998
4447	16606.81559
4448	16605.10082
4449	16603.40604
4450	16601.51099
4451	16599.8103
4452	16598.77401
4453	16596.92767
4454	16595.68698
4455	16594.70839
4456	16594.07787
4457	16592.65042
4458	16590.77388
4459	16589.36188
4460	16588.00839
4461	16586.59092
4462	16584.5123
4463	16582.79011
4464	16580.78208
4465	16579.20049
4466	16577.83202
4467	16576.97106
4468	16575.00198
4469	16573.67961
4470	16572.45544
4471	16571.40933
4472	16570.70754
4473	16569.10316
4474	16567.52018
4475	16565.97454
4476	16564.92621
4477	16563.3946
4478	16561.76317
4479	16560.52562
4480	16558.94065
4481	16557.95034
4482	16556.41073
4483	16555.42057
4484	16554.49442
4485	16553.16062
4486	16552.10171
4487	16550.78607
4488	16549.69505
4489	16548.98409
4490	16547.58075
4491	16546.02419
4492	16544.65996
4493	16542.98017
4494	16541.10323
4495	16539.96787
4496	16538.58248
4497	16537.26605
4498	16536.07328
4499	16534.71233
4500	16533.66614
4501	16532.64755
4502	16531.0638
4503	16530.46109
4504	16529.33119
4505	16528.27244
4506	16527.13593
4507	16525.96762
4508	16524.33711
4509	16522.84907
4510	16521.83228
4511	16520.11916
4512	16518.51776
4513	16517.75299
4514	16516.86573
4515	16515.92516
4516	16514.66665
4517	16514.02815
4518	16512.12359
4519	16511.12285
4520	16509.773
4521	16508.33174
4522	16506.76255
4523	16504.90373
4524	16503.67735
4525	16502.09305
4526	16500.93117
4527	16499.06484
4528	16498.12264
4529	16497.29087
4530	16495.96972
4531	16494.71448
4532	16493.61088
4533	16492.725
4534	16491.29439
4535	16489.57057
4536	16488.5682
4537	16487.45894
4538	16486.10648
4539	16485.24105
4540	16484.08302
4541	16482.77496
4542	16482.08183
4543	16480.13381
4544	16478.64095
4545	16477.33114
4546	16475.97655
4547	16474.18035
4548	16473.346
4549	16472.4097
4550	16471.49759
4551	16470.32913
4552	16468.66286
4553	16466.61233
4554	16465.34837
4555	16464.37276
4556	16463.5988
4557	16462.29744
4558	16460.862
4559	16459.31306
4560	16457.69609
4561	16456.54844
4562	16455.22405
4563	16454.22422
4564	16453.42239
4565	16451.8688
4566	16450.10718
4567	16449.32624
4568	16447.91226
4569	16446.33628
4570	16444.89043
4571	16443.8772
4572	16442.66993
4573	16442.0674
4574	16441.05541
4575	16440.14165
4576	16438.95519
4577	16437.92311
4578	16436.02627
4579	16434.3388
4580	16433.01137
4581	16431.98983
4582	16430.3367
4583	16428.61739
4584	16427.1339
4585	16425.65006
4586	16424.28578
4587	16422.32419
4588	16420.43171
4589	16419.82292
4590	16418.49359
4591	16417.64064
4592	16416.05219
4593	16414.30476
4594	16413.23075
4595	16412.5119
4596	16411.43853
4597	16409.99104
4598	16409.22809
4599	16408.55071
4600	16407.27461
4601	16406.32342
4602	16404.79355
4603	16403.67879
4604	16402.37904
4605	16400.67134
4606	16399.14038
4607	16397.58562
4608	16395.80944
4609	16394.09738
4610	16393.28797
4611	16391.52022
4612	16390.15884
4613	16389.59448
4614	16388.03654
4615	16386.61592
4616	16385.54649
4617	16384.10632
4618	16382.59962
4619	16380.77144
4620	16379.47931
4621	16378.70234
4622	16377.80267
4623	16376.40738
4624	16374.14782
4625	16372.5575
4626	16370.91982
4627	16369.64161
4628	16368.98864
4629	16367.84107
4630	16366.30992
4631	16365.45518
4632	16364.25458
4633	16363.25013
4634	16361.67375
4635	16360.49832
4636	16358.82817
4637	16357.94903
4638	16356.8024
4639	16355.96113
4640	16355.05727
4641	16353.66712
4642	16352.19756
4643	16350.85983
4644	16350.21104
4645	16349.4746
4646	16348.07147
4647	16346.462
4648	16345.42766
4649	16343.9467
4650	16343.02003
4651	16341.65375
4652	16340.32295
4653	16338.39077
4654	16337.682
4655	16336.95572
4656	16335.3504
4657	16334.48099
4658	16333.06502
4659	16331.89174
4660	16330.07223
4661	16328.87131
4662	16327.83079
4663	16326.60588
4664	16325.37539
4665	16323.96135
4666	16323.28261
4667	16322.24195
4668	16321.14591
4669	16319.82249
4670	16318.612
4671	16317.30933
4672	16316.28147
4673	16315.08854
4674	16313.82648
4675	16312.47851
4676	16310.79629
4677	16309.67991
4678	16308.0861
4679	16307.21925
4680	16306.85188
4681	16305.98702
4682	16304.38045
4683	16303.40081
4684	16302.14003
4685	16300.35685
4686	16298.72454
4687	16297.38188
4688	16295.79585
4689	16294.11099
4690	16292.56343
4691	16291.14619
4692	16290.00124
4693	16288.7415
4694	16287.58
4695	16286.99435
4696	16286.02484
4697	16284.01593
4698	16282.82126
4699	16282.03409
4700	16280.80571
4701	16279.6904
4702	16278.76969
4703	16277.28467
4704	16276.25856
4705	16275.01015
4706	16274.19938
4707	16273.23446
4708	16272.5029
4709	16271.05529
4710	16269.76354
4711	16268.90612
4712	16267.99252
4713	16266.79308
4714	16265.11779
4715	16263.59237
4716	16261.8808
4717	16260.82772
4718	16259.75922
4719	16258.20649
4720	16257.3211
4721	16256.01031
4722	16254.61991
4723	16252.83305
4724	16251.25444
4725	16250.19495
4726	16248.71118
4727	16247.49298
4728	16246.33901
4729	16244.68783
4730	16243.41353
4731	16242.82283
4732	16240.64641
4733	16239.71366
4734	16238.38943
4735	16236.97961
4736	16236.07371
4737	16234.74251
4738	16233.40879
4739	16232.05705
4740	16230.51353
4741	16229.8218
4742	16228.30637
4743	16226.67299
4744	16225.34475
4745	16224.68833
4746	16223.14045
4747	16222.33897
4748	16221.58349
4749	16220.65477
4750	16219.6225
4751	16218.33904
4752	16216.56875
4753	16215.28237
4754	16213.62041
4755	16212.91538
4756	16211.41415
4757	16210.95585
4758	16209.85555
4759	16209.09489
4760	16207.98906
4761	16206.52763
4762	16205.09217
4763	16203.63645
4764	16201.96347
4765	16200.52953
4766	16198.73508
4767	16197.55716
4768	16196.55589
4769	16195.30155
4770	16194.38955
4771	16192.57622
4772	16191.17033
4773	16190.06539
4774	16188.31559
4775	16187.00142
4776	16186.07224
4777	16185.14531
4778	16183.84772
