iter	Passed	Remaining
5043	285231	280255
5044	285293	280203
5045	285355	280152
5046	285413	280097
5047	285472	280043
5048	285534	279992
5049	285596	279941
5050	285651	279883
5051	285709	279828
5052	285775	279780
5053	285867	279758
5054	285931	279709
5055	285993	279658
5056	286052	279604
5057	286126	279564
5058	286193	279518
5059	286276	279486
5060	286371	279468
5061	286448	279431
5062	286538	279407
5063	286606	279361
5064	286668	279311
5065	286728	279257
5066	286782	279198
5067	286839	279142
5068	286893	279082
5069	286949	279026
5070	287020	278983
5071	287076	278925
5072	287128	278864
5073	287185	278808
5074	287240	278750
5075	287291	278688
5076	287356	278640
5077	287411	278582
5078	287466	278523
5079	287525	278469
5080	287613	278443
5081	287672	278389
5082	287731	278334
5083	287797	278287
5084	287853	278229
5085	287907	278171
5086	287962	278112
5087	288015	278052
5088	288071	277995
5089	288126	277937
5090	288181	277879
5091	288237	277822
5092	288291	277762
5093	288342	277701
5094	288395	277640
5095	288449	277581
5096	288503	277522
5097	288556	277462
5098	288614	277406
5099	288669	277349
5100	288727	277293
5101	288784	277237
5102	288843	277183
5103	288917	277143
5104	288973	277086
5105	289026	277026
5106	289085	276971
5107	289176	276948
5108	289243	276901
5109	289315	276859
5110	289367	276798
5111	289425	276743
5112	289480	276685
5113	289552	276643
5114	289625	276601
5115	289678	276542
5116	289734	276484
5117	289796	276433
5118	289851	276375
5119	289906	276316
5120	289966	276263
5121	290025	276209
5122	290089	276159
5123	290148	276105
5124	290203	276047
5125	290261	275992
5126	290318	275935
5127	290373	275877
5128	290431	275821
5129	290488	275765
5130	290567	275730
5131	290632	275681
5132	290699	275634
5133	290801	275621
5134	290866	275572
5135	290934	275526
5136	291031	275508
5137	291101	275464
5138	291185	275433
5139	291248	275382
5140	291311	275332
5141	291364	275272
5142	291421	275215
5143	291483	275163
5144	291539	275106
5145	291595	275049
5146	291675	275014
5147	291739	274965
5148	291804	274915
5149	291871	274869
5150	291944	274828
5151	292007	274777
5152	292063	274719
5153	292116	274659
5154	292188	274617
5155	292243	274559
5156	292297	274500
5157	292350	274439
5158	292405	274381
5159	292481	274343
5160	292535	274283
5161	292589	274224
5162	292682	274201
5163	292745	274151
5164	292802	274094
5165	292859	274038
5166	292914	273980
5167	292971	273923
5168	293024	273863
5169	293077	273803
5170	293132	273744
5171	293195	273694
5172	293254	273639
5173	293310	273582
5174	293363	273522
5175	293416	273462
5176	293470	273403
5177	293525	273345
5178	293580	273286
5179	293636	273229
5180	293690	273170
5181	293749	273115
5182	293806	273059
5183	293860	273000
5184	293916	272942
5185	293993	272905
5186	294062	272859
5187	294115	272799
5188	294167	272738
5189	294225	272682
5190	294279	272623
5191	294335	272566
5192	294389	272507
5193	294443	272448
5194	294495	272386
5195	294548	272327
5196	294601	272267
5197	294655	272208
5198	294712	272151
5199	294771	272096
5200	294826	272038
5201	294882	271981
5202	294939	271924
5203	295012	271882
5204	295064	271822
5205	295119	271763
5206	295177	271708
5207	295233	271651
5208	295284	271589
5209	295338	271529
5210	295391	271470
5211	295470	271433
5212	295521	271371
5213	295575	271312
5214	295640	271264
5215	295695	271205
5216	295748	271145
5217	295803	271086
5218	295858	271029
5219	295915	270972
5220	295971	270915
5221	296024	270855
5222	296078	270795
5223	296130	270735
5224	296183	270674
5225	296236	270614
5226	296291	270556
5227	296348	270499
5228	296401	270440
5229	296453	270379
5230	296506	270318
5231	296559	270258
5232	296611	270197
5233	296665	270138
5234	296718	270078
5235	296773	270021
5236	296826	269960
5237	296881	269902
5238	296960	269866
5239	297017	269809
5240	297070	269749
5241	297126	269692
5242	297179	269632
5243	297235	269574
5244	297288	269515
5245	297341	269455
5246	297394	269394
5247	297448	269336
5248	297503	269278
5249	297557	269218
5250	297611	269159
5251	297682	269115
5252	297736	269057
5253	297793	269000
5254	297860	268953
5255	297925	268903
5256	297989	268854
5257	298049	268800
5258	298108	268745
5259	298162	268686
5260	298220	268630
5261	298277	268574
5262	298335	268518
5263	298392	268462
5264	298469	268423
5265	298521	268363
5266	298580	268308
5267	298637	268252
5268	298693	268194
5269	298747	268135
5270	298802	268077
5271	298861	268022
5272	298965	268008
5273	299034	267963
5274	299092	267907
5275	299145	267847
5276	299202	267791
5277	299261	267736
5278	299320	267681
5279	299382	267629
5280	299448	267581
5281	299526	267543
5282	299592	267495
5283	299657	267446
5284	299716	267391
5285	299775	267336
5286	299827	267276
5287	299880	267216
5288	299935	267157
5289	299989	267098
5290	300069	267062
5291	300125	267005
5292	300179	266946
5293	300237	266890
5294	300291	266831
5295	300346	266773
5296	300402	266715
5297	300459	266659
5298	300519	266605
5299	300574	266547
5300	300630	266489
5301	300684	266430
5302	300740	266373
5303	300793	266313
5304	300844	266252
5305	300898	266192
5306	300965	266144
5307	301020	266086
5308	301074	266027
5309	301129	265969
5310	301183	265909
5311	301236	265850
5312	301289	265790
5313	301342	265730
5314	301398	265672
5315	301451	265613
5316	301529	265575
5317	301586	265518
5318	301636	265456
5319	301689	265396
5320	301743	265336
5321	301846	265320
5322	301903	265264
5323	301956	265204
5324	302009	265144
5325	302065	265087
5326	302121	265030
5327	302174	264970
5328	302226	264909
5329	302281	264850
5330	302338	264793
5331	302390	264733
5332	302442	264672
5333	302493	264611
5334	302550	264554
5335	302604	264495
5336	302656	264434
5337	302709	264374
5338	302779	264329
5339	302836	264273
5340	302912	264232
5341	302971	264178
5342	303052	264143
5343	303106	264083
5344	303160	264024
5345	303214	263965
5346	303267	263906
5347	303321	263846
5348	303374	263786
5349	303432	263731
5350	303485	263670
5351	303537	263610
5352	303588	263548
5353	303643	263490
5354	303696	263430
5355	303753	263373
5356	303809	263316
5357	303866	263260
5358	303919	263200
5359	303972	263140
5360	304028	263082
5361	304084	263025
5362	304139	262967
5363	304193	262908
5364	304250	262851
5365	304304	262792
5366	304359	262734
5367	304414	262676
5368	304508	262651
5369	304564	262594
5370	304618	262535
5371	304673	262477
5372	304728	262419
5373	304785	262362
5374	304837	262301
5375	304893	262245
5376	304949	262187
5377	305005	262129
5378	305059	262070
5379	305114	262012
5380	305169	261954
5381	305235	261905
5382	305287	261845
5383	305339	261784
5384	305395	261727
5385	305453	261671
5386	305505	261610
5387	305556	261548
5388	305608	261488
5389	305665	261431
5390	305718	261372
5391	305770	261311
5392	305825	261253
5393	305886	261199
5394	305969	261165
5395	306023	261107
5396	306091	261059
5397	306145	261000
5398	306199	260941
5399	306252	260881
5400	306312	260827
5401	306369	260771
5402	306423	260712
5403	306480	260655
5404	306533	260596
5405	306588	260537
5406	306643	260479
5407	306695	260418
5408	306749	260360
5409	306807	260304
5410	306861	260245
5411	306916	260186
5412	306969	260126
5413	307038	260080
5414	307101	260029
5415	307169	259982
5416	307246	259943
5417	307304	259887
5418	307373	259841
5419	307454	259804
5420	307539	259771
5421	307596	259715
5422	307664	259667
5423	307722	259612
5424	307781	259558
5425	307839	259501
5426	307894	259443
5427	307949	259385
5428	308001	259325
5429	308058	259268
5430	308113	259209
5431	308169	259152
5432	308221	259092
5433	308279	259036
5434	308331	258976
5435	308385	258916
5436	308439	258858
5437	308491	258796
5438	308546	258739
5439	308600	258679
5440	308655	258621
5441	308711	258564
5442	308765	258505
5443	308819	258445
5444	308879	258392
5445	308954	258350
5446	309020	258301
5447	309096	258260
5448	309147	258199
5449	309222	258158
5450	309280	258102
5451	309340	258048
5452	309413	258005
5453	309475	257952
5454	309534	257897
5455	309590	257840
5456	309643	257781
5457	309712	257734
5458	309769	257677
5459	309825	257620
5460	309882	257564
5461	309941	257509
5462	310006	257459
5463	310062	257401
5464	310123	257348
5465	310177	257289
5466	310231	257230
5467	310293	257178
5468	310355	257125
5469	310417	257073
5470	310474	257016
5471	310528	256957
5472	310589	256904
5473	310685	256880
5474	310757	256835
5475	310821	256785
5476	310876	256727
5477	310951	256685
5478	311012	256632
5479	311065	256572
5480	311124	256517
5481	311192	256470
5482	311250	256413
5483	311307	256357
5484	311365	256301
5485	311429	256250
5486	311512	256215
5487	311564	256155
5488	311624	256100
5489	311732	256085
5490	311799	256037
5491	311863	255986
5492	311923	255933
5493	311990	255884
5494	312054	255833
5495	312112	255777
5496	312175	255725
5497	312244	255678
5498	312307	255627
5499	312398	255598
5500	312467	255551
5501	312538	255506
5502	312596	255450
5503	312654	255395
5504	312731	255355
5505	312793	255302
5506	312852	255247
5507	312911	255192
5508	312972	255138
5509	313030	255083
5510	313086	255025
5511	313147	254971
5512	313209	254919
5513	313272	254868
5514	313332	254813
5515	313392	254758
5516	313454	254706
5517	313514	254652
5518	313573	254597
5519	313630	254540
5520	313694	254489
5521	313753	254435
5522	313811	254378
5523	313872	254325
5524	313940	254277
5525	314029	254247
5526	314087	254190
5527	314142	254132
5528	314212	254086
5529	314272	254031
5530	314328	253974
5531	314382	253915
5532	314436	253856
5533	314490	253797
5534	314548	253741
5535	314601	253681
5536	314656	253623
5537	314710	253563
5538	314763	253504
5539	314815	253443
5540	314871	253386
5541	314923	253325
5542	314976	253265
5543	315029	253205
5544	315083	253146
5545	315134	253085
5546	315191	253027
5547	315246	252969
5548	315299	252909
5549	315351	252849
5550	315403	252788
5551	315492	252757
5552	315548	252699
5553	315600	252639
5554	315652	252579
5555	315706	252519
5556	315763	252462
5557	315819	252405
5558	315874	252347
5559	315927	252287
5560	315979	252226
5561	316032	252166
5562	316086	252107
5563	316139	252047
5564	316194	251989
5565	316251	251933
5566	316307	251875
5567	316368	251821
5568	316423	251763
5569	316479	251706
5570	316538	251651
5571	316595	251594
5572	316652	251537
5573	316709	251480
5574	316762	251421
5575	316819	251364
5576	316891	251320
5577	316969	251279
5578	317025	251222
5579	317083	251166
5580	317141	251110
5581	317200	251055
5582	317259	251000
5583	317324	250949
5584	317380	250892
5585	317432	250831
5586	317487	250773
5587	317546	250718
5588	317605	250663
5589	317668	250611
5590	317735	250562
5591	317798	250510
5592	317857	250455
5593	317916	250400
5594	317982	250351
5595	318040	250294
5596	318098	250239
5597	318161	250186
5598	318234	250142
5599	318286	250081
5600	318341	250023
5601	318397	249966
5602	318458	249912
5603	318520	249860
5604	318607	249826
5605	318668	249773
5606	318725	249716
5607	318776	249655
5608	318829	249595
5609	318884	249537
5610	318940	249479
5611	318998	249423
5612	319055	249367
5613	319121	249317
5614	319183	249264
5615	319244	249210
5616	319311	249161
5617	319369	249106
5618	319429	249051
5619	319488	248996
5620	319547	248941
5621	319618	248895
5622	319686	248847
5623	319766	248808
5624	319935	248838
5625	320003	248790
5626	320055	248729
5627	320108	248669
5628	320160	248609
5629	320213	248549
5630	320268	248490
5631	320344	248449
5632	320399	248391
5633	320451	248330
5634	320503	248269
5635	320554	248208
5636	320605	248146
5637	320661	248088
5638	320713	248028
5639	320765	247967
5640	320817	247907
5641	320870	247847
5642	320924	247788
5643	320978	247728
5644	321033	247670
5645	321087	247611
5646	321141	247552
5647	321192	247491
5648	321244	247430
5649	321311	247381
5650	321363	247321
5651	321415	247260
5652	321470	247201
5653	321525	247143
5654	321580	247084
5655	321631	247023
5656	321687	246966
5657	321763	246924
5658	321817	246865
5659	321869	246804
5660	321922	246744
5661	321976	246685
5662	322033	246628
5663	322100	246580
5664	322166	246529
5665	322217	246468
5666	322277	246413
5667	322348	246368
5668	322411	246315
5669	322468	246259
5670	322524	246201
5671	322577	246141
5672	322631	246082
5673	322687	246024
5674	322739	245964
5675	322829	245933
5676	322895	245883
5677	322947	245822
5678	323000	245762
5679	323050	245700
5680	323103	245640
5681	323159	245583
5682	323211	245522
5683	323288	245480
5684	323341	245420
5685	323393	245360
5686	323442	245297
5687	323494	245236
5688	323545	245175
5689	323602	245118
5690	323654	245058
5691	323706	244998
5692	323759	244937
5693	323811	244877
5694	323861	244815
5695	323912	244754
5696	323963	244693
5697	324019	244635
5698	324071	244574
5699	324123	244514
5700	324174	244453
5701	324226	244392
5702	324280	244333
5703	324333	244273
5704	324385	244213
5705	324450	244162
5706	324502	244101
5707	324555	244041
5708	324608	243982
5709	324663	243924
5710	324738	243880
5711	324790	243820
5712	324844	243761
5713	324896	243701
5714	324950	243642
5715	325000	243580
5716	325052	243519
5717	325114	243466
5718	325167	243406
5719	325227	243351
5720	325285	243296
5721	325340	243238
5722	325391	243176
5723	325445	243117
5724	325498	243057
5725	325553	242999
5726	325606	242939
5727	325664	242883
5728	325719	242825
5729	325771	242764
5730	325824	242705
5731	325875	242644
5732	325925	242582
5733	325992	242533
5734	326046	242474
5735	326100	242414
5736	326179	242374
5737	326231	242313
5738	326281	242252
5739	326333	242191
5740	326385	242131
5741	326439	242072
5742	326490	242010
5743	326542	241951
5744	326595	241891
5745	326650	241832
5746	326704	241773
5747	326755	241712
5748	326810	241654
5749	326863	241595
5750	326917	241535
5751	326969	241475
5752	327022	241415
5753	327076	241356
5754	327128	241296
5755	327181	241236
5756	327232	241175
5757	327284	241115
5758	327336	241054
5759	327388	240994
5760	327444	240936
5761	327501	240880
5762	327575	240836
5763	327627	240775
5764	327692	240724
5765	327747	240666
5766	327801	240607
5767	327852	240546
5768	327906	240487
5769	327970	240435
5770	328036	240385
5771	328091	240327
5772	328148	240270
5773	328212	240219
5774	328279	240169
5775	328344	240119
5776	328398	240059
5777	328469	240013
5778	328539	239966
5779	328594	239908
5780	328652	239852
5781	328709	239795
5782	328895	239832
5783	329020	239825
5784	329115	239796
5785	329216	239771
5786	329295	239730
5787	329370	239687
5788	329452	239648
5789	329548	239619
5790	329621	239574
5791	329700	239533
5792	329762	239480
5793	329841	239439
5794	329911	239391
5795	329972	239338
5796	330031	239283
5797	330093	239229
5798	330150	239172
5799	330212	239119
5800	330278	239069
5801	330346	239019
5802	330406	238965
5803	330473	238915
5804	330542	238867
5805	330611	238819
5806	330673	238766
5807	330736	238713
5808	330812	238669
5809	330891	238629
5810	330958	238579
5811	331064	238557
5812	331146	238518
5813	331205	238463
5814	331274	238415
5815	331341	238365
5816	331444	238341
5817	331506	238288
5818	331571	238237
5819	331635	238185
5820	331706	238138
5821	331778	238091
5822	331843	238040
5823	331905	237987
5824	331962	237929
5825	332029	237880
5826	332129	237854
5827	332254	237845
5828	332322	237796
5829	332405	237758
5830	332470	237707
5831	332550	237666
5832	332616	237615
5833	332677	237561
5834	332769	237529
5835	332827	237473
5836	332913	237436
5837	332988	237392
5838	333083	237362
5839	333200	237348
5840	333285	237311
5841	333360	237266
5842	333463	237242
5843	333530	237192
5844	333593	237139
5845	333657	237087
5846	333723	237036
5847	333785	236982
5848	333845	236927
5849	333915	236880
5850	333997	236840
5851	334068	236793
5852	334135	236743
5853	334200	236691
5854	334268	236643
5855	334329	236588
5856	334399	236540
5857	334465	236489
5858	334525	236434
5859	334586	236380
5860	334645	236324
5861	334709	236272
5862	334775	236221
5863	334835	236166
5864	334894	236110
5865	334957	236057
5866	335017	236002
5867	335076	235946
5868	335137	235892
5869	335227	235858
5870	335297	235810
5871	335373	235766
5872	335433	235711
5873	335523	235677
5874	335614	235644
5875	335693	235602
5876	335774	235562
5877	335846	235515
5878	335909	235462
5879	335988	235420
5880	336060	235373
5881	336127	235323
5882	336186	235267
5883	336242	235210
5884	336301	235153
5885	336358	235096
5886	336411	235036
5887	336465	234977
5888	336515	234915
5889	336573	234858
5890	336629	234800
5891	336685	234742
5892	336739	234683
5893	336792	234623
5894	336860	234574
5895	336942	234533
5896	337002	234478
5897	337060	234422
5898	337117	234364
5899	337176	234309
5900	337242	234258
5901	337299	234200
5902	337355	234142
5903	337413	234086
5904	337467	234027
5905	337520	233967
5906	337575	233908
5907	337635	233853
5908	337689	233793
5909	337746	233736
5910	337800	233676
5911	337853	233617
5912	337907	233558
5913	337961	233498
5914	338013	233438
5915	338066	233378
5916	338121	233319
5917	338185	233266
5918	338238	233206
5919	338324	233169
5920	338403	233127
5921	338493	233093
5922	338561	233043
5923	338622	232988
5924	338681	232932
5925	338734	232873
5926	338789	232814
5927	338841	232753
5928	338896	232695
5929	338948	232634
5930	339003	232575
5931	339058	232516
5932	339113	232457
5933	339167	232399
5934	339220	232338
5935	339274	232279
5936	339326	232218
5937	339379	232158
5938	339431	232098
5939	339503	232051
5940	339556	231990
5941	339608	231930
5942	339666	231873
5943	339720	231814
5944	339773	231754
5945	339827	231695
5946	339883	231637
5947	339964	231596
5948	340016	231536
5949	340068	231475
5950	340121	231415
5951	340181	231359
5952	340235	231300
5953	340287	231240
5954	340341	231181
5955	340395	231121
5956	340452	231063
5957	340506	231004
5958	340556	230943
5959	340610	230883
5960	340661	230822
5961	340715	230762
5962	340769	230704
5963	340825	230645
5964	340879	230586
5965	340933	230527
5966	340985	230466
5967	341051	230415
5968	341103	230355
5969	341161	230298
5970	341216	230239
5971	341271	230181
5972	341327	230123
5973	341384	230066
5974	341465	230024
5975	341517	229964
5976	341576	229908
5977	341629	229848
5978	341684	229789
5979	341786	229762
5980	341841	229704
5981	341898	229646
5982	341958	229591
5983	342011	229532
5984	342064	229471
5985	342117	229411
5986	342172	229353
5987	342226	229293
5988	342280	229235
5989	342335	229176
5990	342391	229118
5991	342443	229057
5992	342496	228998
5993	342550	228938
5994	342617	228887
5995	342668	228826
5996	342722	228767
5997	342781	228711
5998	342836	228652
5999	342891	228594
6000	342966	228549
6001	343021	228490
6002	343077	228432
6003	343132	228373
6004	343184	228313
6005	343238	228254
6006	343294	228196
6007	343346	228135
6008	343400	228076
6009	343455	228017
6010	343507	227957
6011	343561	227898
6012	343614	227838
6013	343668	227779
6014	343725	227721
6015	343778	227661
6016	343830	227601
6017	343882	227540
6018	343946	227488
6019	344001	227429
6020	344055	227370
6021	344108	227310
6022	344162	227251
6023	344214	227190
6024	344267	227130
6025	344320	227070
6026	344377	227013
6027	344456	226971
6028	344510	226911
6029	344566	226854
6030	344620	226794
6031	344673	226735
6032	344726	226674
6033	344778	226614
6034	344833	226555
6035	344886	226495
6036	344941	226437
6037	344992	226376
6038	345052	226320
6039	345106	226261
6040	345161	226203
6041	345214	226143
6042	345279	226091
6043	345332	226031
6044	345383	225970
6045	345437	225911
6046	345492	225852
6047	345545	225792
6048	345597	225732
6049	345651	225673
6050	345707	225615
6051	345758	225554
6052	345811	225494
6053	345866	225435
6054	345948	225394
6055	346003	225336
6056	346057	225277
6057	346113	225219
6058	346167	225160
6059	346221	225100
6060	346272	225039
6061	346327	224981
6062	346382	224923
6063	346436	224863
6064	346492	224805
6065	346546	224746
6066	346615	224697
6067	346668	224637
6068	346722	224578
6069	346775	224518
6070	346829	224459
6071	346882	224399
6072	346934	224338
6073	346989	224280
6074	347041	224220
6075	347094	224160
6076	347148	224101
6077	347202	224042
6078	347257	223983
6079	347311	223924
6080	347386	223878
6081	347440	223819
6082	347493	223759
6083	347547	223700
6084	347599	223640
6085	347651	223580
6086	347707	223521
6087	347759	223461
6088	347813	223402
6089	347865	223342
6090	347919	223282
6091	347971	223222
6092	348025	223163
6093	348081	223105
6094	348145	223053
6095	348197	222992
6096	348250	222933
6097	348306	222874
6098	348361	222816
6099	348414	222756
6100	348470	222699
6101	348525	222640
6102	348580	222581
6103	348632	222521
6104	348685	222462
6105	348739	222403
6106	348818	222359
6107	348871	222299
6108	348923	222239
6109	348978	222180
6110	349033	222122
6111	349086	222062
6112	349138	222002
6113	349196	221946
6114	349250	221886
6115	349301	221825
6116	349356	221767
6117	349408	221707
6118	349468	221651
6119	349525	221594
6120	349579	221535
6121	349633	221476
6122	349698	221424
6123	349752	221365
6124	349805	221305
6125	349861	221247
6126	349915	221188
6127	349967	221128
6128	350019	221067
6129	350073	221008
6130	350128	220950
6131	350181	220891
6132	350260	220847
6133	350315	220789
6134	350369	220729
6135	350422	220670
6136	350476	220610
6137	350527	220550
6138	350586	220494
6139	350640	220435
6140	350694	220376
6141	350750	220318
6142	350806	220260
6143	350858	220199
6144	350911	220140
6145	350965	220081
6146	351031	220030
6147	351084	219970
6148	351136	219910
6149	351227	219873
6150	351287	219818
6151	351341	219759
6152	351393	219699
6153	351448	219640
6154	351513	219588
6155	351571	219532
6156	351628	219474
6157	351683	219416
6158	351763	219373
6159	351816	219314
6160	351872	219256
6161	351927	219197
6162	351982	219139
6163	352036	219080
6164	352090	219021
6165	352142	218960
6166	352195	218901
6167	352248	218841
6168	352304	218783
6169	352356	218724
6170	352421	218671
6171	352475	218612
6172	352530	218554
6173	352583	218494
6174	352639	218436
6175	352709	218387
6176	352762	218327
6177	352815	218268
6178	352868	218208
6179	352921	218148
6180	352974	218089
6181	353031	218031
6182	353094	217978
6183	353150	217920
6184	353227	217875
6185	353282	217817
6186	353337	217758
6187	353389	217698
6188	353443	217639
6189	353497	217580
6190	353554	217523
6191	353608	217464
6192	353660	217404
6193	353714	217345
6194	353776	217291
6195	353829	217231
6196	353883	217172
6197	353938	217114
6198	353992	217055
6199	354043	216994
6200	354100	216937
6201	354159	216881
6202	354219	216826
6203	354278	216769
6204	354331	216710
6205	354395	216657
6206	354457	216603
6207	354512	216545
6208	354570	216488
6209	354634	216435
6210	354719	216395
6211	354783	216342
6212	354837	216283
6213	354894	216226
6214	354946	216166
6215	354999	216106
6216	355052	216047
6217	355119	215995
6218	355173	215936
6219	355224	215876
6220	355280	215818
6221	355334	215759
6222	355387	215699
6223	355449	215645
6224	355517	215594
6225	355574	215537
6226	355627	215478
6227	355683	215420
6228	355739	215362
6229	355798	215306
6230	355855	215249
6231	355911	215191
6232	355965	215132
6233	356020	215074
6234	356073	215014
6235	356126	214954
6236	356178	214895
6237	356255	214849
6238	356307	214789
6239	356362	214730
6240	356419	214673
6241	356480	214619
6242	356531	214558
6243	356583	214498
6244	356642	214442
6245	356695	214382
6246	356747	214322
6247	356800	214262
6248	356854	214203
6249	356910	214146
6250	356961	214085
6251	357014	214025
6252	357065	213965
6253	357119	213906
6254	357171	213845
6255	357223	213786
6256	357273	213724
6257	357328	213666
6258	357380	213605
6259	357431	213545
6260	357484	213485
6261	357538	213426
6262	357591	213367
6263	357667	213321
6264	357722	213263
6265	357777	213204
6266	357830	213145
6267	357883	213085
6268	357939	213028
6269	358007	212977
6270	358062	212919
6271	358120	212862
6272	358178	212805
6273	358232	212746
6274	358284	212686
6275	358339	212628
6276	358391	212568
6277	358448	212511
6278	358500	212451
6279	358555	212392
6280	358607	212332
6281	358662	212274
6282	358748	212234
6283	358816	212183
6284	358874	212126
6285	358926	212066
6286	358980	212008
6287	359038	211951
6288	359099	211896
6289	359157	211840
6290	359245	211801
6291	359367	211782
6292	359430	211728
6293	359488	211672
6294	359546	211615
6295	359604	211559
6296	359662	211502
6297	359723	211447
6298	359785	211392
6299	359845	211337
6300	359899	211278
6301	359957	211222
6302	360015	211165
6303	360072	211108
6304	360133	211053
6305	360195	210999
6306	360253	210942
6307	360310	210885
6308	360370	210830
6309	360430	210774
6310	360490	210719
6311	360554	210665
6312	360617	210612
6313	360688	210563
6314	360747	210507
6315	360804	210450
6316	360864	210394
6317	360946	210352
6318	361009	210298
6319	361069	210243
6320	361131	210188
6321	361190	210132
6322	361248	210076
6323	361307	210020
6324	361363	209962
6325	361427	209908
6326	361483	209850
6327	361539	209793
6328	361601	209739
6329	361664	209685
6330	361725	209630
6331	361782	209573
6332	361838	209515
6333	361901	209462
6334	361968	209410
6335	362029	209355
6336	362088	209299
6337	362163	209252
6338	362222	209196
6339	362279	209139
6340	362339	209083
6341	362405	209031
6342	362464	208975
6343	362523	208919
6344	362608	208878
6345	362667	208822
6346	362726	208766
6347	362784	208709
6348	362840	208652
6349	362900	208596
6350	362959	208539
6351	363015	208482
6352	363071	208424
6353	363127	208366
6354	363184	208309
6355	363241	208252
6356	363303	208197
6357	363357	208139
6358	363415	208082
6359	363476	208027
6360	363541	207974
6361	363602	207919
6362	363661	207863
6363	363718	207806
6364	363775	207749
6365	363836	207694
6366	363894	207637
6367	363951	207580
6368	364007	207522
6369	364064	207465
6370	364148	207423
6371	364205	207366
6372	364273	207315
6373	364332	207259
6374	364389	207202
6375	364444	207143
6376	364499	207085
6377	364559	207029
6378	364617	206972
6379	364670	206913
6380	364731	206858
6381	364788	206801
6382	364843	206742
6383	364898	206684
6384	364953	206626
6385	365024	206576
6386	365081	206519
6387	365137	206461
6388	365193	206403
6389	365249	206346
6390	365307	206289
6391	365363	206231
6392	365419	206173
6393	365474	206115
6394	365529	206056
6395	365585	205998
6396	365666	205955
6397	365723	205898
6398	365777	205839
6399	365832	205780
6400	365887	205722
6401	365942	205664
6402	366039	205628
6403	366105	205576
6404	366176	205527
6405	366245	205477
6406	366309	205423
6407	366375	205371
6408	366440	205318
6409	366504	205265
6410	366575	205215
6411	366639	205162
6412	366702	205108
6413	366778	205062
6414	366857	205017
6415	366935	204971
6416	367007	204922
6417	367078	204872
6418	367143	204820
6419	367209	204767
6420	367276	204716
6421	367330	204657
6422	367386	204599
6423	367472	204558
6424	367527	204499
6425	367584	204442
6426	367641	204385
6427	367697	204327
6428	367756	204270
6429	367816	204215
6430	367874	204158
6431	367934	204102
6432	367993	204046
6433	368054	203991
6434	368109	203933
6435	368181	203884
6436	368243	203829
6437	368301	203772
6438	368357	203715
6439	368418	203659
6440	368478	203604
6441	368532	203545
6442	368589	203488
6443	368645	203429
6444	368753	203401
6445	368813	203344
6446	368871	203288
6447	368931	203232
6448	368986	203174
6449	369047	203118
6450	369148	203086
6451	369212	203032
6452	369272	202976
6453	369329	202919
6454	369387	202862
6455	369446	202806
6456	369505	202750
6457	369569	202696
6458	369648	202651
6459	369712	202597
6460	369771	202541
6461	369831	202485
6462	369894	202431
6463	369954	202376
6464	370014	202320
6465	370077	202266
6466	370133	202208
6467	370189	202150
6468	370256	202098
6469	370318	202043
6470	370376	201987
6471	370438	201932
6472	370500	201877
6473	370562	201823
6474	370631	201772
6475	370690	201716
6476	370752	201661
6477	370837	201619
6478	370895	201562
6479	370950	201504
6480	371008	201447
6481	371064	201389
6482	371127	201334
6483	371182	201276
6484	371241	201220
6485	371301	201164
6486	371363	201109
6487	371425	201055
6488	371522	201019
6489	371609	200978
6490	371679	200928
6491	371746	200875
6492	371807	200820
6493	371868	200765
6494	371935	200713
6495	372008	200664
6496	372066	200608
6497	372121	200549
6498	372176	200490
6499	372232	200432
6500	372292	200377
6501	372353	200321
6502	372412	200265
6503	372499	200224
6504	372561	200169
6505	372621	200113
6506	372682	200058
6507	372758	200011
6508	372821	199956
6509	372880	199900
6510	372948	199848
6511	373017	199798
6512	373076	199741
6513	373139	199687
6514	373204	199634
6515	373267	199580
6516	373329	199525
6517	373390	199470
6518	373447	199412
6519	373511	199359
6520	373576	199305
6521	373635	199249
6522	373696	199194
6523	373760	199140
6524	373818	199083
6525	373883	199029
6526	373941	198973
6527	374007	198920
6528	374069	198865
6529	374126	198808
6530	374217	198769
6531	374288	198718
6532	374351	198664
6533	374410	198608
6534	374472	198553
6535	374536	198499
6536	374599	198445
6537	374660	198390
6538	374732	198340
6539	374798	198287
6540	374861	198233
6541	374925	198179
6542	374991	198127
6543	375052	198071
6544	375117	198018
6545	375179	197963
6546	375254	197915
6547	375319	197862
6548	375382	197807
6549	375449	197755
6550	375525	197708
6551	375600	197660
6552	375676	197612
6553	375765	197572
6554	375824	197515
6555	375880	197457
6556	375939	197400
6557	376024	197358
6558	376080	197300
6559	376138	197243
6560	376192	197184
6561	376250	197127
6562	376307	197069
6563	376363	197011
6564	376421	196954
6565	376490	196903
6566	376547	196846
6567	376609	196791
6568	376685	196743
6569	376763	196696
6570	376831	196645
6571	376897	196592
6572	376961	196538
6573	377024	196483
6574	377080	196425
6575	377137	196368
6576	377197	196312
6577	377267	196261
6578	377326	196205
6579	377382	196146
6580	377445	196092
6581	377568	196069
6582	377624	196011
6583	377707	195967
6584	377766	195911
6585	377831	195857
6586	377896	195803
6587	377956	195748
6588	378018	195693
6589	378076	195635
6590	378130	195576
6591	378190	195520
6592	378251	195465
6593	378317	195412
6594	378374	195354
6595	378430	195296
6596	378483	195236
